id,nct_id,responsible_party_type,name,title,organization,affiliation
907361,NCT01459627,Sponsor,,,,
932504,NCT00346060,Sponsor,,,,
825097,NCT02535780,Sponsor,,,,
802486,NCT02830776,Principal Investigator,Megan Couvillion,Dermatology Resident,,Tulane University
851355,NCT02193347,Sponsor,,,,
815173,NCT02665286,Sponsor,,,,
1038855,NCT03314246,Sponsor-Investigator,Joyce Lee,Associate Professor,,"National University, Singapore"
801947,NCT02837796,Principal Investigator,Osman Aşıcıoğlu,medical doctor,,Istanbul Bakirkoy Maternity and Children Diseases Hospital
870103,NCT01948531,Sponsor,,,,
965915,NCT00856830,Principal Investigator,"Francisco Robert,MD",Professor,,University of Alabama at Birmingham
828225,NCT02495129,Sponsor,,,,
878068,NCT01844492,Principal Investigator,Douglas White,MD,,University of Pittsburgh
980865,NCT01060267,,Dr. Ibrahim H Altraif,,"King Abdul Aziz Medical City, National Guard Health Affairs, Saudi Arabia.",
838964,NCT02354937,Sponsor,,,,
983547,NCT01096797,,Pablo Mauricio Ingelmo,,U.O. Anestesia e Rianimazione I. San Gerardo Hospital,
865962,NCT02002637,Sponsor,,,,
1071443,NCT03333356,Sponsor,,,,
934720,NCT00381277,,David S Goldfarb MD,,New York Harbor VA Medical Center,
943043,NCT00536380,Sponsor,,,,
1054852,NCT01840241,Sponsor,,,,
808457,NCT02752880,Sponsor,,,,
868356,NCT01971359,Principal Investigator,Andrew Tsung,Andrew Tsung M.D.,,OSF Healthcare System
881127,NCT01804504,Principal Investigator,Donglian Cai,Professor,,Second Military Medical University
928672,NCT00257192,Sponsor,,,,
949077,NCT00624793,Sponsor,,,,
795850,NCT02917252,Sponsor,,,,
774725,NCT03192189,Sponsor,,,,
980908,NCT01060826,,Cristina Gómez Oliva (principal investigator),,Cristina Gómez,
780605,NCT03115671,Principal Investigator,Dr Sung Min,"Senior Consultant, Psychiatrist",,"Institute of Mental Health, Singapore"
989664,NCT01169714,,"Director, Clinical Trial Disclosure Group",,"Pfizer, Inc.",
829297,NCT02480972,Principal Investigator,Jeong Min Lee,Professor,,Seoul National University Hospital
1086799,NCT02432703,Sponsor,,,,
960178,NCT00776139,,Dr. Tausif Monif,,Ranbaxy Laboratories Limited,
904669,NCT01495065,Sponsor,,,,
991094,NCT01188928,Sponsor,,,,
901330,NCT01539070,Principal Investigator,Gloria Oliva Martinez Andrade,Investigador Asociado A,,"Coordinación de Investigación en Salud, Mexico"
940761,NCT00485693,Sponsor,,,,
794925,NCT02929264,Sponsor,,,,
1148541,NCT01753076,Sponsor,,,,
1041562,NCT03315728,Principal Investigator,Stewart Harris,Principal Investigator,,"Western University, Canada"
876376,NCT01866618,Sponsor,,,,
871927,NCT01924728,Principal Investigator,Lim Renly,M. Pharm,,QRS Asia Sdn Bhd
987784,NCT01151319,Sponsor,,,,
881490,NCT01799746,Sponsor,,,,
878355,NCT01840748,Principal Investigator,Yannick ALLANORE,Prof. Yannik Allanore,,University of Paris 5 - Rene Descartes
961442,NCT00803205,Sponsor,,,,
937913,NCT00448734,,"Robert Earhart, MD, PhD",,Poniard Pharmaceuticals,
981352,NCT01059097,,"Marco Braga, MD",,San Raffaele University,
996559,NCT01262313,Principal Investigator,Susan Raatz,"PhD, RD, Research Nutritionist",,USDA Grand Forks Human Nutrition Research Center
796413,NCT02909829,Principal Investigator,Ahmad Haidar,Assistant Professor,,McGill University
1134615,NCT03359889,Sponsor,,,,
935602,NCT00404495,Sponsor,,,,
868003,NCT01975961,Sponsor,,,,
817144,NCT02639741,Principal Investigator,Hakki Unlugenc,Clinical Professor,,Cukurova University
793658,NCT02945774,Sponsor,,,,
927273,NCT00225173,Sponsor,,,,
908888,NCT01439243,Sponsor,,,,
902638,NCT01521819,Sponsor,,,,
968239,NCT00880789,Principal Investigator,Caridad Martinez,Prinicipal Investigator,,Baylor College of Medicine
819785,NCT02605109,Principal Investigator,"Sang O, Park",Assistant Professor,,Konkuk University Medical Center
868971,NCT01963299,Sponsor,,,,
1086840,NCT02351856,Sponsor,,,,
996296,NCT01258582,Principal Investigator,Rochelle Walensky,Associate Professor,,Massachusetts General Hospital
982950,NCT01087918,Sponsor,,,,
1075173,NCT01123005,Principal Investigator,Billy W. Loo Jr.,Associate Professor of Radiation Oncology,,Stanford University
852871,NCT02173561,Principal Investigator,Patricia Resick,Professor,,Duke University
818695,NCT02619383,Principal Investigator,Assaf Harofeh MC,Dr. Shai Efrati,,Assaf-Harofeh Medical Center
839321,NCT02350283,Principal Investigator,Zhongrong Miao,Chief of the Department of Interventional Neurology in Beijing Tiantan Hopital,,Ministry of Science and Technology of the People´s Republic of China
822988,NCT02563327,Sponsor,,,,
906845,NCT01466426,Principal Investigator,"Søren Hess, MD",MD,,Odense University Hospital
1170967,NCT02092792,Sponsor,,,,
847499,NCT02243644,Principal Investigator,Sheffali Gulati,"Additional professor, dept of Pediatrics",,"All India Institute of Medical Sciences, New Delhi"
804427,NCT02805647,Principal Investigator,Michal Karpinski,MD,,Medical University of Bialystok
1076058,NCT02895711,Principal Investigator,Rajeev Chaudhry,Assistant Professor,,University of Pittsburgh
1075013,NCT01373710,Sponsor,,,,
852063,NCT02184130,Sponsor,,,,
899872,NCT01558258,Sponsor,,,,
794995,NCT02928341,Sponsor,,,,
1169180,NCT03391869,Sponsor,,,,
835733,NCT02397083,Sponsor,,,,
975554,NCT00989638,Sponsor,,,,
813462,NCT02687633,Principal Investigator,"Shafali Jeste, MD",Assistant Professor in Psychiatry and Neurology,,"University of California, Los Angeles"
930074,NCT00296738,,Dr. Alex Frenkel,,Rambam Medical Center,
805763,NCT02787980,Sponsor,,,,
889719,NCT01692262,Sponsor,,,,
923943,NCT00154349,Sponsor,,,,
849845,NCT02213055,Sponsor,,,,
825045,NCT02536456,Sponsor,,,,
845235,NCT02273154,Sponsor-Investigator,Si Tianmei,Professor,,Peking University
860307,NCT02076490,Sponsor,,,,
804849,NCT02799901,Sponsor,,,,
939739,NCT00480129,Principal Investigator,Gregor Reid,Principal Investigator,,Lawson Health Research Institute
979066,NCT01039272,Sponsor,,,,
808930,NCT02746705,Sponsor,,,,
979542,NCT01042288,Sponsor,,,,
980861,NCT01060215,,"JongIn Lee/Department of Rehabilitation Medicine,",,"Seoul St. Mary's Hospital, College of Medicine, The Catholic University of Korea",
974587,NCT00967421,Sponsor,,,,
1047555,NCT02768987,Principal Investigator,Garrett Ash,Postdoctoral Research Fellow,,Yale University
859281,NCT02089867,Sponsor-Investigator,Jose Rocha Faria Neto,"Professor in Medicine, Pontifícia Universidade Católica do Paraná (PUCPR)",,Pontifícia Universidade Católica do Paraná
843380,NCT02297321,Sponsor,,,,
1072384,NCT03135652,Principal Investigator,Tao Zhang,Chief of Gastrointestinal Oncology Department,,"Wuhan Union Hospital, China"
864344,NCT02023762,Principal Investigator,"Klinik für Kardiologie, Pneumologie und Angiologie","Director Division of Cardiology, Pulmonary Disease and Vascular Medicine",,"Heinrich-Heine University, Duesseldorf"
976239,NCT00997984,Sponsor,,,,
950267,NCT00635180,,"Sven Ove Semb, MD PhD",,Ullevål University Hospital,
783600,NCT03076684,Principal Investigator,Elizabeth Parks,Professsor,,University of Missouri-Columbia
975025,NCT00981396,Principal Investigator,Dawson Church,Investigator,,Soul Medicine Institute
944807,NCT00568646,,Carolyn Sidor,,"Miikana Therapeutics, an EntreMed, Inc. Company",
929065,NCT00273104,Principal Investigator,Jøran Hjelmesæth,Head of Morbid Obesity Centre,,The Hospital of Vestfold
832617,NCT02437708,Sponsor,,,,
776701,NCT03166488,Principal Investigator,Michael L Wells,Principal Investigator,,Mayo Clinic
947303,NCT00603031,,"Urd Kielgast,MD",,"Urd Kielgast, MD",
915595,NCT01350713,,Arie Bahir,,Sherute Briut Clalit ( HMO),
941069,NCT00501943,Principal Investigator,Emmanuelle Waubant,Associate Professor of Clinical Neurology,,"University of California, San Francisco"
974970,NCT00980577,,Peng Ruicong,,Peking University Health Science Center Review Board,
824670,NCT02541383,Sponsor,,,,
771933,NCT03228563,Principal Investigator,I-Kuan Wang,Attending physician,,China Medical University Hospital
982091,NCT01075672,Principal Investigator,Sabine Wilhelm,PhD,,Massachusetts General Hospital
816501,NCT02647970,Principal Investigator,Kathrine Vinknes,PhD,,University of Oslo
879705,NCT01823068,Principal Investigator,Se-Hoon Lee,Associate Professor,,Samsung Medical Center
852018,NCT02184715,Sponsor-Investigator,Ru-Lan Hsieh,MD,,Taipei Medical University
954845,NCT00704301,,Dr. A.J.C. Slooter,,"university Medical Center Utrecht, the Netherlands",
784894,NCT03059849,Sponsor,,,,
993778,NCT01231178,,"Prof. Arne Astrup, MD, Head of Department",,Department of Human Nutrition,
1155561,NCT02849626,Sponsor,,,,
1020252,NCT02390557,Principal Investigator,Lisa Iezzoni,Principal Investigator,,Massachusetts General Hospital
933507,NCT00358137,,Richard P. Sloan,,Columbia University,
865963,NCT02002624,Principal Investigator,Moussa Hamadouche,"MD, PhD",,Cochin Hospital
808143,NCT02756975,Sponsor,,,,
907484,NCT01458015,Principal Investigator,Ralf Baron,Prof. Dr. med.,,University of Schleswig-Holstein
990134,NCT01182922,Sponsor,,,,
984051,NCT01100606,Sponsor,,,,
852141,NCT02183116,Sponsor,,,,
943696,NCT00546949,Sponsor,,,,
898186,NCT01580345,Principal Investigator,Dr. Shweta Khandelwal,Senior Public Health Nutritionist,,"Centre for Chronic Disease Control, India"
965699,NCT00851682,Sponsor,,,,
1019432,NCT02739607,Sponsor,,,,
802808,NCT02826564,Sponsor,,,,
890003,NCT01688544,Principal Investigator,Jae-Gook Shin,Department of Pharmacology and Pharmacogenomics Research Center,,Inje University
909523,NCT01430910,Sponsor,,,,
1073507,NCT02614482,Sponsor-Investigator,Stéphane Bolduc,"MD, FRCSC",,CHU de Quebec-Universite Laval
898670,NCT01574014,Sponsor,,,,
767053,NCT03292094,Principal Investigator,Alta Schutte,Professor,,"North-West University, South Africa"
1049810,NCT03253926,Sponsor,,,,
866087,NCT02001012,Sponsor,,,,
886395,NCT01735760,Principal Investigator,Michael Seltz Kristensen,M.D.,,"Rigshospitalet, Denmark"
983079,NCT01089062,Sponsor,,,,
770494,NCT03247296,Principal Investigator,Aya Mohammed Mohammed Essawy,Assistant Lecturer,,MTI University
979131,NCT01040117,Principal Investigator,Nicola Smania,Prof. Smania Nicola,,Universita di Verona
925313,NCT00190177,Sponsor,,,,
987614,NCT01149070,Sponsor,,,,
868791,NCT01965665,Sponsor,,,,
772398,NCT03222518,Principal Investigator,Pr. Semir Nouira,Professor,,University of Monastir
836132,NCT02391896,Sponsor,,,,
940609,NCT00495651,Sponsor,,,,
928394,NCT00259649,,Dawn marcus,,University of Pittsburgh,
923572,NCT00133601,,"Michael Perlis; Associate Professor, Psychiatry; Director, Behavioral Sleep Medicine Program",,University of Pennsylvania,
804014,NCT02810782,Sponsor,,,,
934996,NCT00394563,,"Director, Clinical Trials Disclosure Group",,"Pfizer, Inc.",
804783,NCT02800759,Principal Investigator,Jeeyoun Moon,Clinical Associate Professor,,Seoul National University
880854,NCT01808053,Principal Investigator,Charles J. Bruce,Principal Investigator,,Mayo Clinic
903329,NCT01512758,Sponsor,,,,
792977,NCT02954640,Sponsor,,,,
897766,NCT01585909,Principal Investigator,Ulrike Holzinger,"MD, Assoc Prof",,Medical University of Vienna
1048913,NCT01264991,Principal Investigator,Kristoffer Hare,MD,,Slagelse Hospital
772878,NCT03216252,Sponsor,,,,
1023187,NCT01266993,Sponsor,,,,
978985,NCT01038180,,Rikke Esberg Kirkfeldt,,"Aarhus Universityhospital, Skejby",
1072630,NCT03032263,Sponsor,,,,
979785,NCT01044602,Sponsor-Investigator,David Bradley MD,Assistant Professor,,The Ohio State University
879662,NCT01823627,Principal Investigator,"Principal Investigator, Nicolai Stig Renstrøm",1.Reservelæge,,Psykiatrien Syd
772369,NCT03222895,Principal Investigator,S.S. Gisbertz,Upper GI Surgeon,,Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA)
869133,NCT01961193,Principal Investigator,jonatan cohen,Prof.Jonathan Cohen,,Rabin Medical Center
982998,NCT01088542,Principal Investigator,Sabrina Oesterle,Research Associate Professor,,University of Washington
1076051,NCT02914210,Sponsor,,,,
947810,NCT00606788,,Prof. Dr. med. Elke Muhl,,Department of Surgery and Surgical Intensive Care,
1024956,NCT00570193,Sponsor,,,,
998447,NCT01294176,Principal Investigator,Vijayshree Yadav,Principal Investigator,,Oregon Health and Science University
919208,NCT00039403,Sponsor,,,,
1165858,NCT03388164,Sponsor,,,,
865332,NCT02010853,Sponsor,,,,
917100,NCT00003833,Sponsor,,,,
934058,NCT00371709,Sponsor,,,,
1169227,NCT03385057,Sponsor,,,,
843221,NCT02299388,Principal Investigator,Tina K. Thethi,"Assistant Professor, Department of Medicine/Section of Endocrine",,Tulane University Health Sciences Center
794263,NCT02937883,Sponsor,,,,
928957,NCT00263627,Sponsor,,,,
933610,NCT00372892,Principal Investigator,Donald Arnold,MD,,McMaster University
977279,NCT01009320,Principal Investigator,Valerie Zaphiratos,Principal investigator,,Maisonneuve-Rosemont Hospital
828234,NCT02494843,Sponsor,,,,
911650,NCT01402817,Principal Investigator,Chie-Schin Shih,Assistant Professor,,Indiana University
1171272,NCT01350765,Principal Investigator,Dr Zulfiqar Ahmed Bhutta,"Professor and Founding Chair, Division of Women and Child Health",,Aga Khan University
900550,NCT01549288,Principal Investigator,Satinder Aneja,Assistant Professor,,Lady Hardinge Medical College
1077354,NCT01416337,Sponsor,,,,
948205,NCT00613301,,"Boehringer Ingelheim, Study Chair",,Boehringer Ingelheim,
871338,NCT01932424,Sponsor,,,,
967550,NCT00882141,,"Alice S. Ryan, Ph.D.",,University of Maryland School of Medicine,
840191,NCT02338908,Principal Investigator,César Fernández-de-las-Peñas,Proffesor,,Universidad Rey Juan Carlos
815311,NCT02663583,Sponsor,,,,
784376,NCT03066583,Principal Investigator,Rafał Kamiński,Deputy Chair of Division,,Centre of Postgraduate Medical Education
899267,NCT01566162,Sponsor,,,,
924374,NCT00160251,Sponsor,,,,
950357,NCT00642889,,Dr Stefano Rossetti,,Newron Pharmaceuticals,
842793,NCT02304952,Sponsor,,,,
863265,NCT02037841,Sponsor,,,,
864351,NCT02023671,Principal Investigator,Benedetto Bruno,MD,,Azienda Ospedaliera San Giovanni Battista
928486,NCT00261105,,Medical Affairs Study Director,,sanofi-aventis,
990769,NCT01192360,,Dr. Lars Grosse-Wortmann / Principal Investigator,,The Hospital for Sick Children,
843817,NCT02291627,Principal Investigator,Lukasz Szarpak,Lukasz Szarpak,,"Institute of Cardiology, Warsaw, Poland"
769068,NCT03265860,Sponsor,,,,
840882,NCT02329899,Principal Investigator,"Françoise Boehlen, MD",MD,,"University Hospital, Geneva"
793042,NCT02953782,Sponsor,,,,
1164861,NCT02996474,Sponsor,,,,
832774,NCT02435719,Sponsor,,,,
964591,NCT00831233,,Clinical Development Support,,Ferring Pharmaceuticals,
961500,NCT00803972,,"Douglas Muchmore, M.D.",,Halozyme Therapeutics,
885174,NCT01751659,Sponsor,,,,
906914,NCT01465529,Sponsor,,,,
1052181,NCT01992042,Sponsor,,,,
941874,NCT00516178,Principal Investigator,Mette M Berger,Prof,,Centre Hospitalier Universitaire Vaudois
917137,NCT00003320,Sponsor,,,,
855564,NCT02138435,Sponsor,,,,
781165,NCT03108391,Principal Investigator,Juhui Liu,Plastic Surgery Hospital,,Chinese Academy of Medical Sciences
859409,NCT02088203,Principal Investigator,Jennifer C. Rood,Principal Investigator,,Pennington Biomedical Research Center
770360,NCT03249038,Principal Investigator,Sebastian Jaramillo,Dr. Sebastian Jaramillo,,Hospital Clinic of Barcelona
1051531,NCT02501941,Principal Investigator,Andrew Phillip Carlson,Assistant Professor,,University of New Mexico
981309,NCT01067547,Sponsor-Investigator,Richard Fedorak,"Professor, Gastroenterology",,University of Alberta
905716,NCT01481324,Principal Investigator,Todd Milbrandt,Principal Investigator,,Shriners Hospitals for Children
824964,NCT02537665,Principal Investigator,Geng guiqi,PhD,,Fudan University
911343,NCT01406834,Sponsor,,,,
993956,NCT01235416,,Global Development Leader,,Amgen Inc.,
882515,NCT01786330,Sponsor-Investigator,"Zachary Kuhlmann, DO",Principal Investigator,,University of Kansas Medical Center Research Institute
962199,NCT00799227,Sponsor,,,,
800681,NCT02854280,Sponsor,,,,
775942,NCT03176355,Principal Investigator,Mohamed Farag Khalil Ibrahiem,Lecturer of ophthalmology,,Minia University
783965,NCT03071926,Principal Investigator,Xichun Hu,Vice Director of department of medical oncology,,Fudan University
961883,NCT00810355,Sponsor,,,,
781763,NCT03100721,Principal Investigator,Alejandro Luque-Suarez,PhD,,University of Malaga
847011,NCT02249988,Sponsor,,,,
807218,NCT02769039,Sponsor,,,,
835370,NCT02401802,Principal Investigator,Marco Antonio Alvarez Gonzalez,MD,,Parc de Salut Mar
898424,NCT01577212,Principal Investigator,Jan Bussink,Associate Professor,,Radboud University
771187,NCT03238287,Principal Investigator,Filiz Baloglu Kaya,Ass.Prof.,,Eskisehir Osmangazi University
866971,NCT01989429,Sponsor,,,,
809388,NCT02740907,Principal Investigator,"Dirk Nolte, MD DDS PhD","Dirk Nolte, MD DDS PhD",,MKG-Praxisklinik
976044,NCT00987350,Principal Investigator,Karen Kotloff,"Division Head, Ped-Infectious Diseases and Tropical Medicine",,University of Maryland
805403,NCT02792673,Principal Investigator,Ahmed Mowafy,Investigator,,South Valley University
768107,NCT03278379,Sponsor,,,,
937831,NCT00447291,,Gary A. Mayman/ Principal investigator,,Children's Heart Center,
1059415,NCT01967615,Principal Investigator,Raffaele De Caterina,MD/PhD,,G. d'Annunzio University
954035,NCT00692744,Sponsor,,,,
860743,NCT02070796,Sponsor,,,,
1093740,NCT01293526,Sponsor,,,,
968345,NCT00887601,Sponsor,,,,
895781,NCT01611896,Principal Investigator,Per Cramon,Principal Investigator,,"Rigshospitalet, Denmark"
968774,NCT00894010,Sponsor,,,,
877053,NCT01857752,Sponsor,,,,
944474,NCT00553735,Sponsor,,,,
779171,NCT03134391,Principal Investigator,Riyadh Firdaus,Anesthesiologist Consultant,,Indonesia University
896855,NCT01597856,Sponsor,,,,
982515,NCT01080859,,Satakun Hospital District,,Satakunta Central Hospital,
983074,NCT01088997,Sponsor,,,,
783031,NCT03084094,Principal Investigator,Karime Andrade Mescouto,Principal Investigator,,Universidade Federal do Rio Grande do Norte
946813,NCT00598676,,Prof. A. Schömig,,Deutsches Herzzentrum Munich,
